Nro,Identificacion,Nombres,Apellidos,NroCuenta,IdBanco,Saldo
40969,3470842178,Ana Jorge Diego,Vargas Quispe,2105215256203030,11,11349.9862
72165,3488149239,Sofia Jose Juan,Perez,2908901891099360,13,11348.4975
109470,7742822966,Lucia Elena,Mamani Mamani,2825887894402660,9,11318.5
120410,7915354740,Lucia Maria,Rodriguez Lopez,8659683838792470,13,11318.0785
30206,6729552071,Diego Ana,Vargas Mendoza,273506547111862,1,11316.197
79480,2957053944,Ana Maria Elena,Quispe,6856539936788930,5,11315.676
33766,288821226,Carlos,Vargas Perez,4537952264562310,11,11310.8206
35849,1612630332,Luis,Rodriguez,8370679285101510,12,11310.2693
30049,1641617668,Luis,Choque,4386123857805220,2,11306.662
27388,1350801378,Ricardo Juan,Rodriguez,7167921293589350,8,11304.3749
51956,5113304123,Diego Sofia Carlos,Quispe,8811030566125830,5,11300.9251
73861,3462816339,Carlos Diego,Garcia Quispe,2435633750705470,9,11292.8061
107259,3120173525,Ricardo,Lopez,6977046074217950,13,11291.3079
52321,1056536030,Elena,Quispe,8456515142464890,1,11289.9
88666,3686253355,Luis,Rodriguez Claros,8754598496203140,1,11286.4314
21163,1810791105,Lucia Luis,Rodriguez Quispe,153725472560899,12,11279.2424
33472,5478256374,Maria Carlos,Mendoza Quispe,1770254987382380,6,11276.4307
66707,8569327584,Juan Elena,Garcia Quispe,3543049367573920,9,11270.0576
86070,6374271967,Luis Juan,Vargas Vargas,8290445519046370,10,11268.5
57037,1558680590,Juan,Rodriguez Lopez,4204433613180400,12,11264.081
43042,2163828257,Maria Juan,Garcia Mendoza,1186698593196510,11,11258.7213
92338,6577475745,Diego Ana Jose,Mendoza,935284895118214,6,11251.5866
22980,6016094133,Jose Luis,Rodriguez,9289772278014690,12,11250.5577
104051,2262162551,Juan Luis Sofia,Flores,9367507881026720,9,11246.5152
8420,4021432450,Lucia,Mamani Rodriguez,4241432657768190,7,11242.6
18820,6918858491,Sofia,Quispe,564180395909279,5,11239.2046
73570,1308587081,Lucia Ana Ricardo,Garcia Flores,1128097521393090,13,11235.3018
61290,4824102944,Ricardo,Rodriguez Garcia,9845195790002750,7,11232.3081
18727,4840277840,Sofia,Lopez,4376634577182440,8,11231.9578
14814,9960989805,Jose,Mamani Mamani,8222836556010110,10,11229.6571
44497,5442057491,Elena,Mamani,9352806357329090,8,11228.8503
70562,2357748896,Diego,Vargas Mendoza,9792937695256710,8,11225.7414
48342,1316447410,Ana,Flores Rodriguez,1579841824208170,7,11224.383
9430,4906922260,Jorge,Claros Mamani,4646128739218730,14,11217.4014
104377,9927474429,Juan Ana,Mendoza,1475893273633910,8,11217.1348
4853,1779639605,Ricardo,Garcia,6481621280373530,6,11212.8568
111259,3174406054,Ricardo Jose,Rodriguez Flores,1704079452323140,12,11205.6816
9343,7143206306,Diego Lucia,Flores Vargas,980778378443513,7,11196.5118
48735,6440669095,Ana,Mamani,3401195900516970,2,11194.4748
14827,2636433308,Diego,Quispe,4599077673291270,12,11192.0299
37303,7375962835,Carlos,Perez,2303576238784490,12,11168.5027
15148,3542949692,Juan Lucia Lucia,Claros,287414362078530,4,11167.0143
26778,4810330886,Jose Sofia Carlos,Vargas Vargas,5742958226444140,13,11165.3876
113424,1234490988,Diego,Mamani,3402242632928140,4,11157.783
3718,8709832147,Ana Sofia Ricardo,Rodriguez,5741587317276500,11,11152.4766
13808,4252358871,Ricardo Diego,Quispe,8911054470897210,9,11150.8683
110572,6841807100,Jorge Lucia Sofia,Claros Rodriguez,8376474138996240,3,11150.0996
69585,4971191411,Ana,Mendoza Perez,7251056303625850,12,11144.4103
1639,3057828174,Maria,Mamani Claros,550628648356128,11,11141.9764
42534,7554770037,Sofia Ricardo Luis,Rodriguez,5629951574011230,11,11141.8393
114543,9100204187,Ana Jorge,Perez Vargas,7975689664501470,3,11141.1514
25969,5650131482,Jorge Maria Ana,Quispe,2088522078437310,13,11139.8108
82575,1933223835,Diego Jose,Mamani Vargas,5961720004484660,10,11132.12
33685,9818560727,Elena Luis Carlos,Quispe Quispe,5685696342299680,2,11130.5598
8288,7741152286,Diego Sofia Luis,Quispe Perez,5705478507451920,6,11127.9197
36413,1112521489,Luis Maria,Choque Flores,2115272220736800,4,11119.3456
4541,199397818,Jorge Diego,Quispe Flores,8599710130382770,13,11110.8723
19047,8437402899,Maria Ricardo,Mamani,2773764036040020,11,11104.6575
97509,1079792634,Jorge Luis Lucia,Lopez,8000692940529780,12,11095.3608
81918,5584327094,Luis Sofia Carlos,Mendoza,3383757042422910,10,11093.66
113401,4130540965,Ricardo Diego,Rodriguez Lopez,6969333645443120,10,11090.9942
28389,8573823335,Sofia Sofia,Quispe Vargas,1884474943038190,12,11084.9201
28444,6624007936,Diego Maria,Lopez Garcia,9601688355921310,8,11083.6034
87563,9049980875,Maria Sofia Sofia,Garcia,2566509275288700,11,11080.2206
1926,3422978630,Ricardo Carlos Diego,Claros Rodriguez,6977708185198610,8,11080.195
77428,1255447684,Carlos Diego Sofia,Lopez,2206005403625260,11,11079.6068
12998,505275147,Jose Jose Elena,Vargas,3153542900833460,13,11079.4947
31871,1178954035,Elena Jose Lucia,Perez,4128013165278130,9,11077.7269
16395,9950848262,Maria,Mamani,6650619388652630,1,11075.1679
36257,3663111170,Ana Maria Jose,Quispe,2537627865517450,13,11072.8714
37900,2187908444,Maria Elena Ana,Flores,6038597761568720,11,11072.3559
104131,2286438117,Jorge Juan Carlos,Flores,542646460301894,14,11064.9722
76439,822778074,Luis,Rodriguez,3386107733079220,4,11049.7218
13015,5441367239,Juan Jose Sofia,Mamani Claros,6768888784862040,4,11042.05
70264,4706887300,Diego,Mamani,706551137557171,5,11040.994
99716,2323124456,Lucia Maria,Mendoza,9174052820696200,5,11037.346
118015,6057765517,Jorge,Claros Claros,8352371254456980,4,11034.7441
59520,8243874992,Ana Luis,Lopez Perez,2787297771352750,3,11029.5537
118279,9327584,Diego,Lopez Choque,4406604562120740,5,11023.85
87343,3298638079,Juan Ana,Perez,9715267535613460,1,11022.7428
55336,24521012,Jose Ana Luis,Mamani,9147905452337520,8,11017.9855
51521,2735667977,Carlos Jose,Perez Mendoza,7272198843321630,12,11012.5091
38054,9335550353,Sofia,Vargas,8316314915983450,12,11010.6436
89038,2828249537,Ana,Rodriguez,2438661037812030,2,11010.2183
63054,7658249996,Luis,Quispe,4490697574155180,7,11003.7901
116232,6372188402,Juan Diego Juan,Garcia,1519328841034800,14,11001.7949
7067,5350850505,Sofia,Perez,7895277129656670,2,11000.2871
46510,8667814784,Lucia Ricardo Jorge,Garcia,6470266114655430,6,11000.2207
33266,461574302,Luis Jorge,Martinez,5684723671802410,7,497999.7158
97057,1061498290,Carlos Lucia,Flores Vargas,9281711936379220,5,497993.0846
119254,1192377623,Lucia Diego Luis,Quispe Vargas,1413961067700890,2,497991.8025
104711,3565404882,Lucia Juan,Mamani,5021346103095070,7,497991.0859
43681,2090245484,Juan Jose Sofia,Rodriguez Mendoza,1674349253918110,12,497991.0222
101440,6514952539,Diego Sofia Elena,Vargas,9215966219406420,10,497989.1812
68006,5006628915,Jorge Luis Carlos,Rodriguez Perez,1088620411813190,6,497988.9806
34757,1066967713,Maria Jose,Rodriguez Choque,6186381361758910,9,497988.0235
108282,6431603148,Elena Carlos Lucia,Garcia Flores,2839788259105220,4,497962.8075
59185,3057612164,Diego Sofia Ricardo,Mendoza,2382009562506400,11,497962.2546
85290,295331379,Jorge,Perez Choque,5746590059540830,9,497956.6039
103042,5233311401,Carlos Ana Carlos,Perez,7147676318061920,1,497954.6216
16245,1238228094,Elena Lucia,Martinez Lopez,779293010283326,1,497952.7204
49184,2760379621,Luis,Mamani,3553236735164400,8,497947.3496
51110,7322999605,Maria,Rodriguez Rodriguez,6136644754087920,9,497947.1477
70238,6799476648,Juan,Quispe,9725891184881970,7,497939.531
5472,691109527,Jose Sofia,Lopez Perez,4282298692734570,2,497934.1066
35448,4090341003,Ana,Quispe,1092522783781700,4,497929.4313
99328,3175656464,Elena Ricardo,Garcia,728007798564911,5,497928.432
44828,9914779902,Lucia,Lopez,3905866072342450,1,497925.631
85547,2815971377,Jose,Flores Vargas,6835211838344030,1,497917.9811
4497,6753562079,Luis Maria,Flores Claros,8472226697059560,13,497914.4276
26909,2996338256,Carlos Elena,Mendoza Quispe,7059579163185600,1,497911.9934
50836,3567747691,Sofia,Perez,6719408893108880,3,497911.1956
103844,4116979196,Sofia Elena Ana,Mendoza Quispe,6299248550972500,13,497910.7344
69168,8347917324,Carlos,Perez Rodriguez,1263716025375570,2,497909.3106
122821,3656119267,Ricardo Juan,Lopez,7535842693703620,13,497908.1896
62450,4970808679,Elena,Vargas,2743739792280880,9,497895.616
87,2027758723,Juan Elena,Garcia Vargas,9727894650535620,11,497894.1519
31333,5758766832,Jose Ana,Mamani Rodriguez,898666213268550,7,497889.5674
67157,7981065244,Ricardo Ana,Claros,5157172094007970,9,497882.5862
47006,9932653235,Carlos,Quispe,8387320028655580,7,497882.4068
104008,8741847221,Elena Lucia,Vargas,3592875284760650,1,497878.9265
100669,2842324735,Jorge Diego,Garcia Mendoza,644018010702388,1,497878.5162
63985,5194888041,Diego,Garcia,6984854553284510,14,497872.1318
33911,3058427503,Ricardo,Flores Garcia,5327056853008190,13,497871.4382
123390,4934782281,Luis Lucia Carlos,Mamani,7215762942626740,5,497869.005
116700,382978246,Lucia,Martinez,7993022502958970,10,497867.4683
32163,5242555747,Ana Lucia,Vargas Perez,7516060844032220,10,497857.6561
40351,6900128642,Elena Elena,Claros Vargas,9862950220196630,14,497852.9683
98039,9509448151,Elena Juan,Lopez,8034458770646950,7,497844.1066
90187,9747321338,Jorge,Garcia Lopez,9846799785516180,3,497834.8008
119036,3786842769,Luis,Mendoza Vargas,3682010233174890,5,497831.631
113585,4499628914,Diego,Flores,505579600918315,3,497823.9754
59175,7624236417,Elena Ricardo Carlos,Quispe Quispe,6347278559305430,7,497821.1587
3201,7132887555,Lucia,Rodriguez Quispe,4180438802286310,2,497814.6381
77809,8610955540,Jorge,Vargas,6455961480425630,14,497792.5978
84409,7428549142,Carlos Maria,Claros,1457981811705840,13,497789.881
68761,7794362644,Jorge Jose Lucia,Rodriguez Claros,2797469735376630,12,497770.2008
88735,5429961171,Luis Ricardo,Claros,5165187134883090,6,497761.2302
76162,5995869609,Jorge Jorge,Lopez,661955440615482,3,497758.7778
38363,5809875711,Jose Carlos Luis,Garcia Claros,6365897975866860,4,497757.7423
113366,1856070755,Maria Diego,Vargas,7012351232028720,2,497748.3891
99303,4236530043,Lucia Lucia Lucia,Lopez,1913282799364440,6,497741.294
1215,6734234265,Luis Carlos Jorge,Flores,6759443327075160,6,497737.989
11718,5266842548,Maria Carlos Juan,Flores Mendoza,4870768353983410,3,497731.2179
96858,6405049784,Ana Diego Carlos,Quispe Perez,9802245769958600,7,497725.0155
84162,9661855463,Maria,Quispe Rodriguez,543370949357558,5,497720.5374
101392,495410145,Elena Lucia,Choque Perez,2880597760171840,6,497718.7846
104791,922692092,Sofia Juan,Garcia,2473488457607310,12,497718.0978
69513,6326219599,Jorge,Claros,2613172591619600,3,497714.9
20275,421074075,Juan Carlos Jorge,Martinez Quispe,3404696308206470,10,497709.324
91467,1745382954,Sofia Diego,Vargas Perez,9359344291702610,1,497709.055
114411,81960593,Ricardo Lucia Carlos,Vargas Vargas,735694792722479,7,497701.3781
7343,1956901982,Maria Maria,Quispe Flores,5005078531875500,3,497700.4371
65179,6921046391,Sofia Sofia Ana,Perez Mendoza,6646881329390410,10,497698.5
115201,4670178980,Maria Sofia Sofia,Perez,8610600709206860,6,497697.5162
47872,1945829418,Lucia,Flores,553247959579878,11,497690.4382
65532,965415623,Maria Elena Maria,Garcia,5343524228450480,4,497686.745
113864,782999758,Diego Juan,Mamani,5352644307208240,13,497685.8379
14424,2988528204,Luis,Flores Rodriguez,6742373769602900,6,497674.9657
75975,3508696621,Juan Diego,Garcia,6377686403506700,3,497672.758
42337,2529684723,Ricardo,Claros,6024740344624740,7,497650.449
63390,2384427405,Maria Sofia,Mamani,6293334491760430,8,497650.2146
110945,805326526,Ana Ana,Martinez Flores,3074491520650360,4,497645.4182
76736,1799990425,Luis Jorge Juan,Vargas,4415701673528260,4,497640.571
19193,4194469531,Jose Carlos,Flores,9873173972137080,8,497636.2856
62798,9544975387,Lucia,Vargas,3897813856944630,5,497628.9792
97613,1209735847,Sofia Elena Maria,Rodriguez Choque,4904323764247250,8,497627.4174
122893,5462813978,Jorge,Mamani Claros,80229014606810,1,497627.3758
92102,6840409733,Ricardo,Vargas Flores,5753415852875240,10,497625.7162
114073,9176253927,Jose Maria,Flores,7512465068330780,9,497621.8956
49285,294687393,Ricardo Elena Luis,Rodriguez,2144987680801700,1,497615.8585
53500,5920605241,Jorge Lucia,Claros Garcia,7526581127792010,3,497614.66
37713,7963712026,Sofia,Perez Vargas,5031436155792890,1,497611
20626,80320969,Jose,Quispe,1398549748484530,12,497606.8362
119425,7380228427,Luis Diego Jose,Flores Vargas,4588748766237730,12,497601.405
65138,8045040718,Maria,Rodriguez Vargas,7176312890297670,3,497597.3464
116814,8124255906,Juan Jorge Ricardo,Quispe Mamani,5815208812877340,13,497596.45
63539,3922422220,Maria Maria Luis,Mendoza Rodriguez,649829433934399,1,497593.8207
86901,4327143393,Carlos,Claros Garcia,108357652003392,11,497589.77
26123,9773608814,Maria Sofia Lucia,Mamani,3224609702261390,12,497587.5355
1100,1587637573,Diego Diego Elena,Martinez Rodriguez,9092437927066320,11,497587.235
32343,3616474364,Maria Ana Jorge,Mendoza Mamani,3706010117515940,11,497577.7051
30940,2382411377,Luis Maria Ricardo,Claros Garcia,4203844835748250,10,497576.8582
6033,8493036914,Lucia Jose,Vargas,2613825071486290,11,497572.3617
14729,7111680151,Juan,Flores Quispe,9808040842585420,10,497567.6705
86657,9010519838,Ricardo Carlos Jorge,Mendoza,3577159933191560,3,497562.7672
87042,3619421343,Jose Elena,Lopez Claros,7131130432536190,4,497561.2959
30144,4182581773,Juan Carlos Elena,Lopez,6817456411649800,6,497555.501
88540,6305805469,Ricardo,Lopez Rodriguez,2809198346727470,2,497550.2357
44057,6364751323,Ana Sofia Luis,Vargas,5238941855304030,14,497548.8501
104992,8208922788,Ana,Mamani,8620941844521100,8,497546.7705
22117,2143593547,Maria Juan Carlos,Flores,5321953927863320,6,497545.927
106716,7295428528,Luis Juan,Flores Garcia,9993910163792600,12,497537.9701
117292,3967107448,Diego Ricardo Luis,Flores,9586456527234780,3,497537.572
12404,3668464348,Sofia Sofia Luis,Vargas Lopez,8400907615333180,3,497535.2613
78445,3283707143,Jose Ricardo,Garcia,3247286725026830,3,497534.7993
14975,6052287502,Ana Juan Maria,Lopez,2719706872923860,3,497529.04
36918,9083718748,Diego Luis,Perez Lopez,2058344962970310,7,497522.7359
105131,2435953145,Ana,Claros,184173249833544,11,497519.9616
1789,9404406257,Juan Sofia,Flores Lopez,6117407082014790,2,497513.0761
35352,6724009398,Jorge Jorge,Flores Claros,826010197067281,12,497508.6072
28138,1500751853,Carlos Carlos,Garcia,2588049268710020,3,497506.5979
121314,8199700498,Ana,Mendoza Perez,3357412121676750,11,497504.7839
19118,6951571377,Lucia Lucia Elena,Vargas,5979268815747050,5,497500.5193
61705,9453982367,Jose Diego,Flores Lopez,2000741761432890,1,497490.0487
5657,8409085437,Ricardo Luis,Vargas Flores,5853905862121840,8,497487.8797
76726,5079561781,Luis Luis Jorge,Lopez Lopez,8426949690445170,14,497484.4789
104593,244167106,Maria,Perez,2373339207019480,7,497479.993
1998,4286054232,Ricardo Ana Ana,Perez,2744017532135070,2,497478.4561
43913,9325743994,Sofia Lucia Maria,Quispe,4794905065613330,5,497475.5828
122268,7017648111,Lucia Jorge Elena,Garcia Rodriguez,124170362293649,8,497475.3852
108023,4798657803,Lucia,Flores Mendoza,8911913021849730,10,497473.702
35670,677315241,Lucia Jose,Garcia Martinez,4147346386020030,5,497473.6961
89441,1929082511,Jorge,Mendoza,6990499007484840,9,497469.3883
7716,1841078090,Ana Carlos Juan,Garcia Garcia,9896157156019800,6,497466.615
62981,1704549881,Lucia Ricardo,Perez Martinez,3655073613304040,3,497462.438
69368,3115504705,Maria,Mendoza,7711629163130650,12,497455.8952
111166,7831524921,Luis,Quispe,7435840852164840,13,497451.6
116556,7807458221,Jose,Rodriguez Garcia,6829697543558720,14,497444.7763
13652,5235945819,Ana Lucia,Mendoza,8820417681468150,1,497434.3502
109703,1234572144,Juan,Rodriguez Quispe,4721894343805210,12,497428.6254
23218,6689923374,Juan Juan Ricardo,Mendoza Rodriguez,4784973807484940,10,497426.5499
16006,9019526526,Maria,Claros Quispe,9476919410261850,4,497423.8106
68619,6653913106,Luis Diego,Vargas,1562298695734260,3,497416.1423
122970,9477305507,Lucia Jorge Juan,Quispe,3480839593713460,11,497415.3977
22228,1387250245,Luis Juan,Lopez,914553730589321,7,497414.2254
63737,5167034694,Sofia,Perez Claros,6930577872377510,7,497406.3087
18871,4183134849,Juan Ricardo Lucia,Garcia Garcia,7103151646030290,1,497405.4536
107634,2164483149,Sofia,Claros Vargas,648237581567072,9,497404.3589
63152,5492706771,Ricardo,Perez,3024428457380020,6,497403.8184
88759,777098526,Carlos Diego,Martinez Rodriguez,6828868903855270,3,497402.7235
80080,3517658134,Lucia,Rodriguez Claros,7576760947618530,3,497401.5909
58587,9113058435,Carlos Lucia,Flores Mendoza,474942652468429,7,497399.167
117507,4620830638,Jorge Ricardo,Mamani Flores,2176025674302210,9,497398.2127
32742,6050662406,Juan,Mamani,2176780578914720,7,497396.5231
94687,8625657456,Maria Luis Carlos,Rodriguez Mamani,9046256401367270,4,497394.4
16636,3558800918,Carlos Sofia,Mendoza,7118690081062970,1,497391.2547
77395,8218855797,Maria Jorge Diego,Rodriguez Claros,8433364395356860,6,497390.77
61406,7633872172,Elena Ana,Mendoza Mamani,814730927110056,7,497389.2454
94681,2983244865,Jorge Jorge,Mamani Claros,5638338908757100,12,497385.324
58630,5073639855,Carlos Lucia Jose,Garcia Garcia,486376850383412,8,497385.286
86597,3599323579,Lucia,Perez Perez,1706254408609870,12,497379.4499
100367,2497950994,Elena Ana Diego,Lopez Mendoza,8710039466345340,12,497378.9504
32155,8159677259,Lucia Jorge,Mamani,5012333679711810,12,497378.9136
12532,806453446,Ana,Vargas,6013608607029680,14,497371.8559
92787,8097962728,Maria Jose Luis,Mamani,9441645854394030,1,497369.7944
750,8855105302,Ana Lucia,Garcia,524906756747108,6,497369.0868
2990,7857670149,Luis Ana,Garcia,9134759521439230,8,497365.4054
58002,8049457314,Juan Elena Sofia,Flores,5327464681536250,13,497359.4725
77118,745282157,Elena Carlos Juan,Garcia,3140630440776600,13,497352.6128
79282,8036976184,Sofia Lucia,Quispe Rodriguez,3426389742330850,3,497343.2466
123422,8394186577,Maria Jorge,Quispe,4913566642610030,10,497343.0379
48333,5787886465,Lucia Juan,Rodriguez,2248092433646580,7,497340.7249
36673,1932975539,Juan,Rodriguez Garcia,9374022867459270,7,497325.0621
91162,5460557790,Ana Ricardo Diego,Claros Mamani,3718773636548750,3,497324.2021
98825,6906021963,Lucia Juan,Mendoza Garcia,887041158351837,9,497318.3186
80979,90920874,Diego,Garcia,9607832374926430,14,497314.5838
40330,9565516799,Diego Jorge Ana,Quispe,9043935914317030,2,497309.4032
45049,4083159418,Diego Carlos,Claros Garcia,3339275820224580,10,497307.6104
79304,2595291224,Luis Maria,Rodriguez,6379050044230340,6,497301.9954
100846,2101728735,Lucia Jose,Vargas,7945991012314660,7,497299.0753
60425,2232496848,Ana,Mamani,7042933717735180,5,497296.0255
85269,8212935716,Sofia Luis,Quispe Garcia,8479300689803720,8,497294.4452
21247,2988900436,Sofia Carlos,Lopez Quispe,7751222847086960,8,497293.0309
102255,6576832688,Ricardo Lucia,Garcia Lopez,7994229402774830,10,497291.2715
76308,365310905,Lucia Luis,Martinez,5073781701111080,9,497286.1668
15156,2158630612,Lucia,Mendoza,8623001736818020,3,497283.499
106049,2514995728,Sofia Carlos Juan,Vargas Mendoza,6315627460575220,9,497278.903
106578,7478744222,Lucia Sofia Juan,Mendoza Quispe,9511386818677100,3,497272.8617
8339,8722849578,Carlos Carlos,Quispe,5369783266596530,14,497268.2796
64976,8488311510,Luis Juan Luis,Vargas Lopez,3555099110686600,7,497264.2131
