cuenta_id,ci,nombre,apellido,numero_cuenta,banco_id,saldo_usd
354,4684851230,LUIS ANA,MENDOZA PEREZ,4355882461607150,10,98703.0871
355,2335740360,ANA JUAN,QUISPE QUISPE,4985295768997300,5,250402.7376
356,2335740360,ANA JUAN,QUISPE QUISPE,359650543015571,5,57434.0604
357,5817247328,SOFIA JORGE LUCIA,FLORES,4740360736820780,2,189464.8156
358,5817247328,SOFIA JORGE LUCIA,FLORES,9689234764922730,2,158069.938
359,655433928,ANA JOSE,PEREZ,956238965244312,8,108412.2427
360,655433928,ANA JOSE,PEREZ,1676812474108590,8,345919.3254
361,2628115602,ANA MARIA ELENA,PEREZ,9638023658240520,13,108409.3711
362,2628115602,ANA MARIA ELENA,PEREZ,8598625227424490,13,358656.1564
363,5447343850,JUAN JOSE,QUISPE,9115355977264990,7,174505.2007
364,5447343850,JUAN JOSE,QUISPE,4623932687419900,7,64441.6752
365,9316651287,JUAN LUCIA JOSE,MENDOZA,2506519061149100,11,403819.3686
366,9316651287,JUAN LUCIA JOSE,MENDOZA,4635189370724430,11,197266.4153
367,6597323594,LUCIA SOFIA JUAN,MENDOZA,4947402347813900,2,54567.4732
368,6597323594,LUCIA SOFIA JUAN,MENDOZA,3090260177288600,2,382803.7591
369,7612805910,JOSE,QUISPE,3911886190181190,2,103926.8254
370,7612805910,JOSE,QUISPE,8032163725318960,2,99.4106
371,9059046819,JOSE,VARGAS PEREZ,6158596409321350,12,207854.3782
372,9059046819,JOSE,VARGAS PEREZ,4558012930193240,12,173922.9434
373,3204180818,JUAN,VARGAS,6143032751853900,2,150848.0026
374,3204180818,JUAN,VARGAS,8496604486165150,2,120979.4201
375,9296799584,CARLOS,GARCIA QUISPE,4952050386570070,2,223129.4689
376,9296799584,CARLOS,GARCIA QUISPE,7508039673989110,2,275121.7012
377,7566377977,SOFIA MARIA,QUISPE,3220792892042970,8,525.2003
378,7566377977,SOFIA MARIA,QUISPE,2424772600067540,8,473040.0051
379,191013984,ELENA SOFIA CARLOS,VARGAS,4126933112293040,11,4292.43
380,191013984,ELENA SOFIA CARLOS,VARGAS,7142800578014320,11,226.515
381,9543486292,SOFIA,LOPEZ,2099131389896260,9,448041.926
382,9543486292,SOFIA,LOPEZ,619701911873494,9,284.3956
383,3824109137,ANA,QUISPE,6551052155229380,3,23404.259
384,3824109137,ANA,QUISPE,9166960608186110,3,406946.1016
385,651783407,MARIA LUCIA,VARGAS LOPEZ,8027469659237330,2,47950.8752
386,651783407,MARIA LUCIA,VARGAS LOPEZ,5356117325226640,2,420278.5328
387,7554471518,ELENA MARIA DIEGO,MAMANI PEREZ,5036030257297130,9,179413.9889
388,7554471518,ELENA MARIA DIEGO,MAMANI PEREZ,2795518345693350,9,220446.6797
389,2967574400,JOSE,VARGAS VARGAS,6344950196084920,7,478.9603
390,2967574400,JOSE,VARGAS VARGAS,3644437149269050,7,374235.1818
391,2247056887,JORGE JOSE SOFIA,QUISPE VARGAS,5923404024001370,7,97188.6766
392,2247056887,JORGE JOSE SOFIA,QUISPE VARGAS,3816285413238380,7,152070.2627
393,9102480192,JOSE ANA RICARDO,LOPEZ QUISPE,1131424136174620,11,87249.6284
394,9102480192,JOSE ANA RICARDO,LOPEZ QUISPE,1595282782249360,11,441875.0575
395,636735479,LUIS,RODRIGUEZ,6036789117924140,1,469163.2742
396,636735479,LUIS,RODRIGUEZ,1924737096178190,1,200645.0235
397,4799612601,ELENA,RODRIGUEZ CLAROS,71821424377513,14,204902.4926
398,4799612601,ELENA,RODRIGUEZ CLAROS,90595075256509,14,172660.2121
399,4520082807,RICARDO JORGE,PEREZ,1242057575253860,5,249952.7849
400,4520082807,RICARDO JORGE,PEREZ,5675119587062700,5,14840.8808
401,9082044814,DIEGO,CLAROS MAMANI,1479099044611350,13,66585.3737
402,9082044814,DIEGO,CLAROS MAMANI,1049537050278320,13,135491.34
403,7872332163,RICARDO MARIA CARLOS,GARCIA CLAROS,6384341771486590,7,81781.99
404,7872332163,RICARDO MARIA CARLOS,GARCIA CLAROS,194618278404255,7,10660.0905
405,1729435944,RICARDO,VARGAS FLORES,190877804479034,10,455606.782
406,1729435944,RICARDO,VARGAS FLORES,41468058044542,10,137373.637
407,6375806019,RICARDO,FLORES LOPEZ,1494717127821770,14,469499.6043
408,6375806019,RICARDO,FLORES LOPEZ,4387372042073310,14,59613.6199
409,1239142060,JOSE JUAN JUAN,PEREZ,2753969120396470,11,182950.7882
410,1239142060,JOSE JUAN JUAN,PEREZ,6188020035370070,11,151223.9906
411,4935907031,CARLOS JORGE MARIA,RODRIGUEZ QUISPE,707461471997348,13,54031.3665
412,4935907031,CARLOS JORGE MARIA,RODRIGUEZ QUISPE,2068562339391100,13,183000.9591
413,9590048024,SOFIA LUCIA CARLOS,FLORES,7933750126004790,13,135017.6799
414,9590048024,SOFIA LUCIA CARLOS,FLORES,8072004286766760,13,148605.044
415,3228241837,ELENA JOSE JUAN,MAMANI MENDOZA,3083245490756660,14,322675.581
416,3228241837,ELENA JOSE JUAN,MAMANI MENDOZA,5151097851655260,14,430636.9556
417,582542366,JOSE,GARCIA FLORES,1285361031864550,4,92082.2583
418,582542366,JOSE,GARCIA FLORES,3054069771430490,4,481356.9682
419,5644408521,LUIS,GARCIA,8863270240731300,8,219942.2769
420,5644408521,LUIS,GARCIA,272206488573166,8,199545.7541
421,3054041425,ANA ELENA,RODRIGUEZ QUISPE,2011822016399350,7,210173.9297
422,3054041425,ANA ELENA,RODRIGUEZ QUISPE,648090765918174,7,302179.8951
423,2693074932,RICARDO ANA LUIS,QUISPE,1437721825600140,9,327855.8715
424,2693074932,RICARDO ANA LUIS,QUISPE,8013765000787350,9,90320.6558
425,8490673163,CARLOS MARIA,RODRIGUEZ MAMANI,9872455669276060,1,372311.1042
426,8490673163,CARLOS MARIA,RODRIGUEZ MAMANI,6477401924597480,1,6970.2168
427,7272002983,MARIA LUIS,CLAROS,4706909202860780,1,262048.7908
428,7272002983,MARIA LUIS,CLAROS,1518166073644300,1,49595.9028
429,8570051250,LUCIA DIEGO,CLAROS,3888748199764350,1,209620.5858
430,8570051250,LUCIA DIEGO,CLAROS,8046552722956040,1,4208.7508
431,5815506661,ELENA JUAN,MAMANI MAMANI,5493660351392450,12,165243.5909
432,5815506661,ELENA JUAN,MAMANI MAMANI,9494578965608820,12,254080.3898
433,6593008923,JOSE,FLORES,1722195339139770,3,263034.2096
434,6593008923,JOSE,FLORES,4290217236831420,3,317825.7218
435,5742309126,LUIS JUAN,FLORES MAMANI,8852649135815150,9,468481.0055
436,5742309126,LUIS JUAN,FLORES MAMANI,5986580847535060,9,122969.2703
437,4669562555,SOFIA RICARDO,FLORES,3206395155227090,12,218426.9312
438,4669562555,SOFIA RICARDO,FLORES,8438265538984560,12,373684.3785
439,5086879741,CARLOS JORGE,FLORES LOPEZ,1042891636935020,5,426416.025
440,5086879741,CARLOS JORGE,FLORES LOPEZ,8836572928210960,5,113415.5213
441,5749892855,CARLOS,LOPEZ,7236954491815740,1,481029.9631
442,5749892855,CARLOS,LOPEZ,4793605630255890,1,10168.3032
443,3631682102,JORGE LUIS,VARGAS,4317756887864510,4,118971.2576
444,3631682102,JORGE LUIS,VARGAS,306814313147282,4,147414.6823
445,8620040365,RICARDO RICARDO,CLAROS,7632602427825140,9,206288.8274
446,8620040365,RICARDO RICARDO,CLAROS,2213094008966310,9,186712.9606
447,8179928487,ANA ELENA JORGE,MAMANI,2376608420671920,10,64827.1738
448,8179928487,ANA ELENA JORGE,MAMANI,3265096482116650,10,476274.2056
449,6336686776,LUIS,CLAROS,7495611027396810,8,310009.48
450,6336686776,LUIS,CLAROS,6322675016138290,8,413.247
451,9301907320,CARLOS,RODRIGUEZ,9085735919374400,5,352932.1187
452,9301907320,CARLOS,RODRIGUEZ,9305149476265840,5,274127.2814
453,2254844805,LUIS LUIS,LOPEZ LOPEZ,788408142743434,9,82158.92
454,2254844805,LUIS LUIS,LOPEZ LOPEZ,9739855696118950,9,216998.3842
455,3738055083,ANA JOSE,GARCIA FLORES,8728093173350530,14,428464.8954
456,3738055083,ANA JOSE,GARCIA FLORES,2195957971695690,14,192236.3778
457,3942848689,JUAN DIEGO,FLORES,6339879867709900,7,488984.5529
458,3942848689,JUAN DIEGO,FLORES,9220297445870350,7,427771.4437
459,8691544174,JORGE ELENA,FLORES,2817099731797550,6,62295.5165
460,8691544174,JORGE ELENA,FLORES,5004595338329870,6,390936.6856
461,6460256613,SOFIA,PEREZ,551515748598551,7,145046.2008
462,6460256613,SOFIA,PEREZ,2357530971932920,7,327720.1872
463,3173149149,MARIA LUCIA,MAMANI,2991107943125170,13,360814.2861
464,3173149149,MARIA LUCIA,MAMANI,5591394094237610,13,448719.3641
465,8188096206,JUAN,RODRIGUEZ CLAROS,6601732928070780,10,176884.9027
466,8188096206,JUAN,RODRIGUEZ CLAROS,6047145264270330,10,308939.7744
467,6100422025,RICARDO JORGE JORGE,MENDOZA,3561160061137980,1,150324.1301
468,6100422025,RICARDO JORGE JORGE,MENDOZA,2228294202663510,1,299671.2355
469,5719148897,MARIA,QUISPE,695723356286651,13,490569.0791
470,5719148897,MARIA,QUISPE,7851495017245850,13,365644.497
471,1899441990,MARIA,RODRIGUEZ MENDOZA,3998331538882000,14,286941.8846
472,1899441990,MARIA,RODRIGUEZ MENDOZA,410235328787680,14,25078.8788
473,108834456,JOSE MARIA,CHOQUE,793289634509608,5,158273.3293
474,108834456,JOSE MARIA,CHOQUE,9656825855577460,5,436859.7008
475,9246444446,ANA SOFIA,LOPEZ LOPEZ,1568858768242950,10,130505.4517
476,9246444446,ANA SOFIA,LOPEZ LOPEZ,584238130827988,10,91030.65
477,6998851163,JORGE CARLOS,LOPEZ,3097102876366730,4,41463.3228
478,6998851163,JORGE CARLOS,LOPEZ,7938484953938170,4,65943.7023
479,2744571062,CARLOS LUCIA,LOPEZ QUISPE,199196655798328,10,97624.8881
480,2744571062,CARLOS LUCIA,LOPEZ QUISPE,9699747043128210,10,15483.7457
481,1880277901,LUIS LUIS,MAMANI LOPEZ,1660987567704940,5,381090.0298
482,1880277901,LUIS LUIS,MAMANI LOPEZ,5317089932720540,5,484005.363
483,3658136311,LUIS SOFIA,FLORES,2408486380680240,3,250032.31
484,3658136311,LUIS SOFIA,FLORES,3560462051289610,3,234109.4872
485,3223829273,ELENA SOFIA JUAN,RODRIGUEZ,4791346642481480,2,135088.6978
486,3223829273,ELENA SOFIA JUAN,RODRIGUEZ,9365600691750540,2,41005.1438
487,1839857357,LUCIA CARLOS,MAMANI GARCIA,3364350028248210,7,7463.9827
488,1839857357,LUCIA CARLOS,MAMANI GARCIA,9596588498834540,7,372954.8139
489,3403016937,JOSE LUIS,VARGAS,5392802616079660,8,300128.741
490,3403016937,JOSE LUIS,VARGAS,5969508331203320,8,434831.8378
491,8433026928,LUIS JUAN,PEREZ GARCIA,3277654436008640,1,32401.137
492,8433026928,LUIS JUAN,PEREZ GARCIA,3897854898822320,1,117086.3663
493,4093860520,RICARDO ANA LUCIA,MENDOZA,6695506083330640,12,150164.8322
494,4093860520,RICARDO ANA LUCIA,MENDOZA,2273882888078010,12,229943.6699
495,1274712926,CARLOS CARLOS ANA,MARTINEZ CHOQUE,3801993441316750,11,107222.7417
496,1274712926,CARLOS CARLOS ANA,MARTINEZ CHOQUE,9168191731502460,11,165889.7732
497,8984418742,JUAN SOFIA MARIA,LOPEZ,6955284856585120,12,404641.3796
498,8984418742,JUAN SOFIA MARIA,LOPEZ,6638849914867940,12,245678.7815
499,2025547487,ELENA LUCIA CARLOS,FLORES,7442511416064730,14,84.8413
500,2025547487,ELENA LUCIA CARLOS,FLORES,6812394144374550,14,298189.7597
501,5681558132,JUAN RICARDO MARIA,RODRIGUEZ,9981803574781530,4,447566.4845
502,5681558132,JUAN RICARDO MARIA,RODRIGUEZ,4727747738770810,4,495627.44
503,875152588,SOFIA,LOPEZ VARGAS,2106219899976430,4,83831.2823
504,875152588,SOFIA,LOPEZ VARGAS,5110732612667030,4,258352.4958
505,7552830659,ANA CARLOS JOSE,FLORES,353744026298269,9,127661.1425
506,7552830659,ANA CARLOS JOSE,FLORES,6015872464868830,9,470163.3875
507,6750053732,ELENA,RODRIGUEZ,3534117684757860,2,294001.2569
508,6750053732,ELENA,RODRIGUEZ,1751246580119100,2,62650.2737
509,6891137438,LUIS SOFIA,MAMANI VARGAS,8614327531086350,6,262930.9243
510,6891137438,LUIS SOFIA,MAMANI VARGAS,3679050696411780,6,1698.1819
511,1922528479,CARLOS DIEGO,RODRIGUEZ,5197505787324610,7,139084.0664
512,1922528479,CARLOS DIEGO,RODRIGUEZ,8284728399606060,7,105876.0356
513,7069672940,SOFIA LUIS,LOPEZ GARCIA,2003429136261490,5,7096.3559
514,7069672940,SOFIA LUIS,LOPEZ GARCIA,5449464472382670,5,463404.643
515,5702692105,RICARDO,PEREZ GARCIA,824875865738038,13,429322.0289
516,5702692105,RICARDO,PEREZ GARCIA,7783801790433610,13,264654.2496
517,4110446128,RICARDO MARIA RICARDO,VARGAS,9091117677933210,12,317478.5225
518,4110446128,RICARDO MARIA RICARDO,VARGAS,4875242811325930,12,114505.7635
519,5248797308,JUAN CARLOS,RODRIGUEZ MAMANI,2536977848615390,1,386467.6791
520,5248797308,JUAN CARLOS,RODRIGUEZ MAMANI,5442150693896770,1,459670.9889
521,9368314629,SOFIA CARLOS,FLORES MENDOZA,5749170211364230,9,287754.7926
522,9368314629,SOFIA CARLOS,FLORES MENDOZA,3212766599148750,9,152236.36
523,7035753369,DIEGO JORGE,VARGAS,8507271998307250,1,396805.7782
524,7035753369,DIEGO JORGE,VARGAS,1196110329019410,1,26062.238
525,2894053658,ANA CARLOS JOSE,CLAROS QUISPE,517581129665322,10,222783.6321
526,2894053658,ANA CARLOS JOSE,CLAROS QUISPE,5375604479208290,10,110.5009
527,5619223083,JUAN,RODRIGUEZ,6915499807445580,8,1878.8929
528,5619223083,JUAN,RODRIGUEZ,5944642828299640,8,301095.6349
529,5810667234,DIEGO,VARGAS,3192187641570470,12,479778.4911
530,5810667234,DIEGO,VARGAS,669991242830436,12,3096.8011
531,5165133529,ELENA RICARDO CARLOS,VARGAS,9083450436767340,4,180278.4767
532,5165133529,ELENA RICARDO CARLOS,VARGAS,1669064815759840,4,4290.8793
533,7786233728,JUAN,LOPEZ RODRIGUEZ,9315637130110400,12,254931.5835
534,7786233728,JUAN,LOPEZ RODRIGUEZ,3370965173928090,12,455308.6342
535,6697033234,DIEGO,RODRIGUEZ,3772779039870740,9,17694.9835
536,6697033234,DIEGO,RODRIGUEZ,8863330104169970,9,399773.6234
537,2218988179,LUCIA DIEGO,CLAROS MAMANI,2427823961425310,12,282175.9644
538,2218988179,LUCIA DIEGO,CLAROS MAMANI,3968782524036250,12,495227.4915
539,8211341874,MARIA CARLOS,GARCIA,4402913926532740,10,467825.3587
540,8211341874,MARIA CARLOS,GARCIA,437585040564538,10,395240.3445
541,7310490104,CARLOS,MENDOZA,8087924282801000,12,36843.8874
542,7310490104,CARLOS,MENDOZA,6984510118051710,12,80377.4775
543,2680531942,JORGE ELENA JORGE,PEREZ PEREZ,9162408972644080,14,159879.1638
544,2680531942,JORGE ELENA JORGE,PEREZ PEREZ,4617475834575290,14,304013.0744
545,9959658140,JOSE LUIS,LOPEZ,7889091809844220,1,149927.5309
546,9959658140,JOSE LUIS,LOPEZ,8424594960516770,1,450443.2853
547,2799991515,JOSE CARLOS LUCIA,MAMANI MENDOZA,2009197548867300,7,131207.2586
548,2799991515,JOSE CARLOS LUCIA,MAMANI MENDOZA,7166104193147450,7,419624.9302
549,3080764328,SOFIA JORGE SOFIA,RODRIGUEZ CLAROS,8461645998802070,5,204542.9619
550,3080764328,SOFIA JORGE SOFIA,RODRIGUEZ CLAROS,3781293023023050,5,183603.5935
551,6155063548,SOFIA JORGE,QUISPE,6701541009582760,7,68320.3217
552,6155063548,SOFIA JORGE,QUISPE,6706056955484750,7,287724.4201
553,5685172732,LUCIA,MENDOZA MAMANI,9841927606094640,8,322344.3635
554,5685172732,LUCIA,MENDOZA MAMANI,3521848735435230,8,414578.3569
555,3472310380,DIEGO,GARCIA,8538142103006710,3,471048.2934
556,3472310380,DIEGO,GARCIA,7335044137752990,3,153289.3049
557,9897725427,ANA,CLAROS,1213260933603610,6,15488.4231
558,9897725427,ANA,CLAROS,8882356522964080,6,250442.7441
559,648640728,RICARDO CARLOS MARIA,VARGAS,8759648920849200,2,254489.01
560,648640728,RICARDO CARLOS MARIA,VARGAS,2315765427609630,2,320705.277
561,3243518403,JOSE ELENA,MAMANI,4243641235998240,12,302629.8003
562,3243518403,JOSE ELENA,MAMANI,1714553188304990,12,266802.9701
563,2457874127,RICARDO,PEREZ,35440566300766,4,136427.5815
564,2457874127,RICARDO,PEREZ,5143756232781300,4,479802.3809
565,5072422151,JUAN SOFIA,CLAROS,2708325343777560,1,98730.4651
566,5072422151,JUAN SOFIA,CLAROS,8143807240505280,1,96305.8568
567,2625435713,LUCIA DIEGO,MENDOZA LOPEZ,979835315837985,12,391655.85
568,2625435713,LUCIA DIEGO,MENDOZA LOPEZ,9474516138334540,12,196986.0012
569,5150006793,JUAN SOFIA,MAMANI PEREZ,2151097050207300,13,435095.1054
570,5150006793,JUAN SOFIA,MAMANI PEREZ,4892434542446060,13,427627.5036
571,2839024117,JORGE RICARDO,MAMANI,3581136742347030,2,221047.0175
572,2839024117,JORGE RICARDO,MAMANI,7976604387048170,2,362389.4229
573,996197101,RICARDO,GARCIA,1429575610588660,8,375497.3889
574,996197101,RICARDO,GARCIA,2010849141850120,8,63046.8579
575,9272452431,RICARDO LUCIA,CLAROS,7438172205749550,14,175736.1843
576,9272452431,RICARDO LUCIA,CLAROS,5036943908528950,14,154099.7917
577,8635236623,MARIA,CLAROS MENDOZA,7135639426464100,4,38326.7231
578,8635236623,MARIA,CLAROS MENDOZA,7020666954106680,4,285671.1064
579,6593819652,SOFIA JUAN JORGE,FLORES,4917904793441100,4,9188.0189
580,6593819652,SOFIA JUAN JORGE,FLORES,1611624758478820,4,328474.1814
581,9131386000,RICARDO CARLOS LUIS,CLAROS QUISPE,9847001964117700,14,475028.4199
582,9131386000,RICARDO CARLOS LUIS,CLAROS QUISPE,8056640774331470,14,94222.6041
583,4971822732,ELENA RICARDO LUIS,VARGAS GARCIA,223971107484562,1,265359.5396
584,4971822732,ELENA RICARDO LUIS,VARGAS GARCIA,6536352519120860,1,116506.2146
585,9035749818,DIEGO SOFIA,MENDOZA VARGAS,619355654695820,14,161211.8515
586,9035749818,DIEGO SOFIA,MENDOZA VARGAS,6487905858795140,14,63803.6901
587,1304157106,ELENA JOSE,VARGAS MARTINEZ,1705910127180550,14,148512.0004
588,1304157106,ELENA JOSE,VARGAS MARTINEZ,939581919397649,14,434677.0422
589,4246689600,CARLOS,CLAROS QUISPE,213686228523086,8,60660.85
590,4246689600,CARLOS,CLAROS QUISPE,164574668668510,8,468983.2908
591,6540912215,CARLOS,PEREZ,2516800437823430,4,270451.7912
592,6540912215,CARLOS,PEREZ,4982176248406470,4,323129.3406
593,8706809011,JUAN,FLORES,5642227370765060,9,199538.9946
594,8706809011,JUAN,FLORES,6659226431179880,9,285037.452
595,8750079791,LUCIA ELENA,LOPEZ,2113551071574270,2,407841.9756
596,8750079791,LUCIA ELENA,LOPEZ,2869312581609000,2,8.9565
597,7247052934,ANA,LOPEZ GARCIA,877084366680176,9,428745.105
598,7247052934,ANA,LOPEZ GARCIA,3770644127215190,9,391276.5957
599,2275122303,ANA JORGE,RODRIGUEZ PEREZ,2812877850327260,12,127978.5678
600,2275122303,ANA JORGE,RODRIGUEZ PEREZ,3126913736611680,12,72454.7356
601,190529086,DIEGO ANA JUAN,GARCIA MAMANI,2611629731602280,13,359293.014
602,190529086,DIEGO ANA JUAN,GARCIA MAMANI,7589173427777240,13,105435.9561
603,1225151798,RICARDO DIEGO DIEGO,FLORES,4874159637547180,7,465930.6278
604,1225151798,RICARDO DIEGO DIEGO,FLORES,4542512786837110,7,94390.5385
605,3889668614,ELENA MARIA LUIS,RODRIGUEZ,5071785528371450,5,321034.4237
606,3889668614,ELENA MARIA LUIS,RODRIGUEZ,6869761164992970,5,453882.5896
607,8434424318,JOSE,PEREZ RODRIGUEZ,4846009557795240,11,260223.5924
608,8434424318,JOSE,PEREZ RODRIGUEZ,2332941479391720,11,190648.1191
609,6361175253,SOFIA ANA,LOPEZ LOPEZ,3071004175077100,8,477814.806
610,6361175253,SOFIA ANA,LOPEZ LOPEZ,2050595360906230,8,343149.231
611,9127972196,MARIA,RODRIGUEZ RODRIGUEZ,5382356035882480,1,266409.8791
612,9127972196,MARIA,RODRIGUEZ RODRIGUEZ,829802478687299,1,383625.0676
613,3725173027,JOSE LUCIA,GARCIA RODRIGUEZ,9025080537477870,10,323560.5826
614,3725173027,JOSE LUCIA,GARCIA RODRIGUEZ,187920677866804,10,284283.5051
615,981790123,CARLOS JUAN JUAN,CHOQUE LOPEZ,6553200392179350,9,129125.27
616,981790123,CARLOS JUAN JUAN,CHOQUE LOPEZ,6509656843665140,9,404793.0452
617,130862022,LUCIA JOSE LUCIA,LOPEZ LOPEZ,4313846671420110,10,206052.1
618,130862022,LUCIA JOSE LUCIA,LOPEZ LOPEZ,6263490507266940,10,407225.737
619,469457952,CARLOS ELENA,GARCIA FLORES,4736944758493720,6,879.5356
620,469457952,CARLOS ELENA,GARCIA FLORES,4577378969965200,6,120769.8938
621,5706671143,JUAN JUAN LUIS,LOPEZ,3194964283421700,13,477437.8686
622,5706671143,JUAN JUAN LUIS,LOPEZ,7378980903716920,13,59632.1893
623,9695548049,SOFIA,PEREZ LOPEZ,7215537511890210,1,327421.1739
624,9695548049,SOFIA,PEREZ LOPEZ,2254924504983200,1,66536.7115
625,5509372879,RICARDO ANA,MENDOZA,5082400038698420,10,163577.4052
626,5509372879,RICARDO ANA,MENDOZA,3075820358675040,10,750.6343
627,8837485885,CARLOS LUCIA,CLAROS,5021031744616650,6,315451.4117
628,8837485885,CARLOS LUCIA,CLAROS,2358738259857480,6,253443.3595
629,2034796834,LUIS RICARDO MARIA,PEREZ VARGAS,5787517201921400,1,304113.49
630,2034796834,LUIS RICARDO MARIA,PEREZ VARGAS,47730969096120,1,282790.8199
631,6956508374,SOFIA,LOPEZ MAMANI,3383762948365830,3,312032.5722
632,6956508374,SOFIA,LOPEZ MAMANI,2355005510808290,3,62489.3699
633,5677587199,LUIS,VARGAS MENDOZA,756507018229547,14,24084.5302
634,5677587199,LUIS,VARGAS MENDOZA,6050170774899980,14,237813.2939
635,9366979781,ELENA JOSE,CLAROS,5564764011494550,8,304637.3073
636,9366979781,ELENA JOSE,CLAROS,6891403586518810,8,449061.0155
637,2794841912,LUIS LUIS,CLAROS VARGAS,4204605376188440,9,162987.6804
638,2794841912,LUIS LUIS,CLAROS VARGAS,7130802884391120,9,24680.2721
639,3531377915,JUAN RICARDO JORGE,RODRIGUEZ GARCIA,8283976520057640,13,287612.707
640,3531377915,JUAN RICARDO JORGE,RODRIGUEZ GARCIA,9608586990073040,13,444551.4398
641,675938013,JOSE MARIA,FLORES QUISPE,3506292367053010,12,492390.9829
642,675938013,JOSE MARIA,FLORES QUISPE,1447904315925730,12,488237.5683
643,5789489384,SOFIA ANA,FLORES QUISPE,5396956906088050,11,226980.7259
644,5789489384,SOFIA ANA,FLORES QUISPE,1720612340735430,11,449003.8167
645,7495557431,ELENA ANA,QUISPE FLORES,9328879447044600,10,232410.3219
646,7495557431,ELENA ANA,QUISPE FLORES,3295869651345140,10,357175.4141
647,6018116112,CARLOS LUCIA,RODRIGUEZ,751286719959610,4,59660.6789
648,6018116112,CARLOS LUCIA,RODRIGUEZ,2442061448917420,4,28473.724
649,6510102780,MARIA,PEREZ,3038312519590260,2,343618.1391
650,6510102780,MARIA,PEREZ,2880141033584520,2,327909.6646
651,8406930511,MARIA LUCIA,CLAROS MAMANI,1804396145797180,11,487706.8836
652,8406930511,MARIA LUCIA,CLAROS MAMANI,2121351241536080,11,387652.3592
653,9534095306,LUCIA JOSE RICARDO,FLORES,2154401092283370,11,3761.7036
654,9534095306,LUCIA JOSE RICARDO,FLORES,9403418611415800,11,108356.908
655,6434701903,JUAN JOSE SOFIA,MENDOZA PEREZ,382396281320449,11,44174.9781
656,6434701903,JUAN JOSE SOFIA,MENDOZA PEREZ,6684503595254870,11,134213.2287
657,1166664374,SOFIA SOFIA JORGE,CHOQUE FLORES,5898055998679160,4,300569.2522
658,1166664374,SOFIA SOFIA JORGE,CHOQUE FLORES,7270818341244490,4,187699.0032
659,5727314405,SOFIA ELENA,MAMANI PEREZ,4869487843717430,4,387815.7519
660,5727314405,SOFIA ELENA,MAMANI PEREZ,5285194003754780,4,2262.1347
661,5941454881,ELENA DIEGO,GARCIA,2873999416559360,11,460174.4389
662,5941454881,ELENA DIEGO,GARCIA,9867626334361480,11,155148.7066
663,3559643389,MARIA,MAMANI MAMANI,745719255871688,1,304263.6395
664,3559643389,MARIA,MAMANI MAMANI,6137401374314060,1,456590.1066
665,1152618394,ELENA JOSE,MAMANI LOPEZ,6481685163999470,5,48266.7241
666,1152618394,ELENA JOSE,MAMANI LOPEZ,6270113954871030,5,256889.805
667,3459290355,RICARDO,PEREZ PEREZ,1609027211045740,7,201783.3062
668,3459290355,RICARDO,PEREZ PEREZ,114674092960676,7,418626.6942
669,8579023378,CARLOS,GARCIA,5290098564837480,10,45.793
670,8579023378,CARLOS,GARCIA,613264461954828,10,488127.4011
671,15939022,SOFIA JOSE,MAMANI VARGAS,6074744498947320,4,399747.5462
